"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
27	0.781003339404979	6	6	"Heart"	"No"	0.3
28	0.815904963680387	6	6	"Heart"	"No"	0.3
29	0.800064599483204	6	6	"Heart"	"No"	0.3
30	0.805295950155763	6	6	"Heart"	"No"	0.3
1	0.748538461538461	7	7	"Heart"	"No"	0.3
2	0.797730769230769	7	7	"Heart"	"No"	0.3
3	0.738082319200062	7	7	"Heart"	"No"	0.3
4	0.692342857142857	7	7	"Heart"	"No"	0.3
5	0.787704351830532	7	7	"Heart"	"No"	0.3
6	0.759042070217918	7	7	"Heart"	"No"	0.3
7	0.788586998234707	7	7	"Heart"	"No"	0.3
8	0.80242800245098	7	7	"Heart"	"No"	0.3
9	0.765350877192982	7	7	"Heart"	"No"	0.3
10	0.718352994555354	7	7	"Heart"	"No"	0.3
11	0.779220272904483	7	7	"Heart"	"No"	0.3
12	0.770566239316239	7	7	"Heart"	"No"	0.3
13	0.79288752362949	7	7	"Heart"	"No"	0.3
14	0.750095238095238	7	7	"Heart"	"No"	0.3
15	0.779246031746032	7	7	"Heart"	"No"	0.3
16	0.754269230769231	7	7	"Heart"	"No"	0.3
17	0.807203389830508	7	7	"Heart"	"No"	0.3
18	0.683937621832359	7	7	"Heart"	"No"	0.3
19	0.778895828514149	7	7	"Heart"	"No"	0.3
20	0.796194007263923	7	7	"Heart"	"No"	0.3
21	0.773564712177968	7	7	"Heart"	"No"	0.3
22	0.788744687310261	7	7	"Heart"	"No"	0.3
23	0.73812806372549	7	7	"Heart"	"No"	0.3
24	0.803764687693259	7	7	"Heart"	"No"	0.3
25	0.765340909090909	7	7	"Heart"	"No"	0.3
26	0.773686200378072	7	7	"Heart"	"No"	0.3
27	0.69219696969697	7	7	"Heart"	"No"	0.3
28	0.79086243872549	7	7	"Heart"	"No"	0.3
29	0.818750479699133	7	7	"Heart"	"No"	0.3
30	0.823884615384615	7	7	"Heart"	"No"	0.3
1	0.72140350877193	8	8	"Heart"	"No"	0.3
2	0.75865316694137	8	8	"Heart"	"No"	0.3
3	0.738036171574904	8	8	"Heart"	"No"	0.3
4	0.714943587381994	8	8	"Heart"	"No"	0.3
5	0.685458257713249	8	8	"Heart"	"No"	0.3
6	0.774234400184204	8	8	"Heart"	"No"	0.3
7	0.79672181372549	8	8	"Heart"	"No"	0.3
8	0.743854359925789	8	8	"Heart"	"No"	0.3
9	0.755047619047619	8	8	"Heart"	"No"	0.3
10	0.763254042288557	8	8	"Heart"	"No"	0.3
11	0.758444917833232	8	8	"Heart"	"No"	0.3
12	0.720861784789263	8	8	"Heart"	"No"	0.3
13	0.736793823102209	8	8	"Heart"	"No"	0.3
14	0.711766529726378	8	8	"Heart"	"No"	0.3
15	0.692880036630037	8	8	"Heart"	"No"	0.3
16	0.770529751062538	8	8	"Heart"	"No"	0.3
17	0.798461538461538	8	8	"Heart"	"No"	0.3
18	0.74954351795496	8	8	"Heart"	"No"	0.3
19	0.801164215686274	8	8	"Heart"	"No"	0.3
20	0.813461538461538	8	8	"Heart"	"No"	0.3
21	0.7632	8	8	"Heart"	"No"	0.3
22	0.79176810712112	8	8	"Heart"	"No"	0.3
23	0.709824561403509	8	8	"Heart"	"No"	0.3
24	0.771825849099612	8	8	"Heart"	"No"	0.3
25	0.759996929925551	8	8	"Heart"	"No"	0.3
26	0.782342454073328	8	8	"Heart"	"No"	0.3
27	0.730833333333333	8	8	"Heart"	"No"	0.3
28	0.713743742177722	8	8	"Heart"	"No"	0.3
29	0.743657142857143	8	8	"Heart"	"No"	0.3
30	0.756767002805368	8	8	"Heart"	"No"	0.3
1	0.753285405071119	9	9	"Heart"	"No"	0.3
2	0.764683505782106	9	9	"Heart"	"No"	0.3
3	0.741338522588523	9	9	"Heart"	"No"	0.3
4	0.721586170293426	9	9	"Heart"	"No"	0.3
5	0.782119666048237	9	9	"Heart"	"No"	0.3
6	0.740615384615385	9	9	"Heart"	"No"	0.3
7	0.801275031289111	9	9	"Heart"	"No"	0.3
8	0.6411951144094	9	9	"Heart"	"No"	0.3
9	0.761034143387085	9	9	"Heart"	"No"	0.3
10	0.757034338423378	9	9	"Heart"	"No"	0.3
11	0.788526348039216	9	9	"Heart"	"No"	0.3
12	0.672730063704045	9	9	"Heart"	"No"	0.3
13	0.728000621890547	9	9	"Heart"	"No"	0.3
14	0.719619666048237	9	9	"Heart"	"No"	0.3
15	0.76269967446438	9	9	"Heart"	"No"	0.3
16	0.724914285714286	9	9	"Heart"	"No"	0.3
17	0.726230769230769	9	9	"Heart"	"No"	0.3
18	0.725808913308913	9	9	"Heart"	"No"	0.3
19	0.723176129426129	9	9	"Heart"	"No"	0.3
20	0.717403038013725	9	9	"Heart"	"No"	0.3
21	0.679298086377732	9	9	"Heart"	"No"	0.3
22	0.730183965478083	9	9	"Heart"	"No"	0.3
23	0.74926614481409	9	9	"Heart"	"No"	0.3
24	0.750978586230716	9	9	"Heart"	"No"	0.3
25	0.727466666666667	9	9	"Heart"	"No"	0.3
26	0.780867715219208	9	9	"Heart"	"No"	0.3
27	0.697176167764403	9	9	"Heart"	"No"	0.3
28	0.76038496652465	9	9	"Heart"	"No"	0.3
29	0.743733333333333	9	9	"Heart"	"No"	0.3
30	0.748843733414209	9	9	"Heart"	"No"	0.3
1	0.708947885939036	10	10	"Heart"	"No"	0.3
2	0.791164192949907	10	10	"Heart"	"No"	0.3
3	0.733070500927644	10	10	"Heart"	"No"	0.3
4	0.718752436647173	10	10	"Heart"	"No"	0.3
5	0.769421550671551	10	10	"Heart"	"No"	0.3
6	0.741576483229718	10	10	"Heart"	"No"	0.3
7	0.775519848771267	10	10	"Heart"	"No"	0.3
8	0.747667514843087	10	10	"Heart"	"No"	0.3
9	0.6968	10	10	"Heart"	"No"	0.3
10	0.732921373872166	10	10	"Heart"	"No"	0.3
11	0.753484987745098	10	10	"Heart"	"No"	0.3
12	0.773794052442474	10	10	"Heart"	"No"	0.3
13	0.67137019045416	10	10	"Heart"	"No"	0.3
14	0.69677444857301	10	10	"Heart"	"No"	0.3
15	0.775850183823529	10	10	"Heart"	"No"	0.3
16	0.724149895905621	10	10	"Heart"	"No"	0.3
17	0.755733333333333	10	10	"Heart"	"No"	0.3
18	0.752923076923077	10	10	"Heart"	"No"	0.3
19	0.742378167641326	10	10	"Heart"	"No"	0.3
20	0.764768171847818	10	10	"Heart"	"No"	0.3
21	0.800665086767067	10	10	"Heart"	"No"	0.3
22	0.708189423593522	10	10	"Heart"	"No"	0.3
23	0.709810323383085	10	10	"Heart"	"No"	0.3
24	0.830923507462687	10	10	"Heart"	"No"	0.3
25	0.732761286332715	10	10	"Heart"	"No"	0.3
26	0.707247152358382	10	10	"Heart"	"No"	0.3
27	0.766025641025641	10	10	"Heart"	"No"	0.3
28	0.744712416311625	10	10	"Heart"	"No"	0.3
29	0.709244080145719	10	10	"Heart"	"No"	0.3
30	0.694477647621324	10	10	"Heart"	"No"	0.3
1	0.713529055690073	11	11	"Heart"	"No"	0.3
2	0.768405489423004	11	11	"Heart"	"No"	0.3
3	0.728891973166782	11	11	"Heart"	"No"	0.3
4	0.745840895341803	11	11	"Heart"	"No"	0.3
5	0.762369791666667	11	11	"Heart"	"No"	0.3
6	0.759843426203085	11	11	"Heart"	"No"	0.3
7	0.762895238095238	11	11	"Heart"	"No"	0.3
8	0.750907441016334	11	11	"Heart"	"No"	0.3
9	0.778568097014925	11	11	"Heart"	"No"	0.3
10	0.671258348512447	11	11	"Heart"	"No"	0.3
11	0.717932136335971	11	11	"Heart"	"No"	0.3
12	0.722133333333333	11	11	"Heart"	"No"	0.3
13	0.726247619047619	11	11	"Heart"	"No"	0.3
14	0.769828571428571	11	11	"Heart"	"No"	0.3
15	0.696231617647059	11	11	"Heart"	"No"	0.3
16	0.736615384615385	11	11	"Heart"	"No"	0.3
17	0.613931476846058	11	11	"Heart"	"No"	0.3
18	0.751356929898326	11	11	"Heart"	"No"	0.3
19	0.746440863579474	11	11	"Heart"	"No"	0.3
20	0.769480519480519	11	11	"Heart"	"No"	0.3
21	0.815232240437158	11	11	"Heart"	"No"	0.3
22	0.683608058608059	11	11	"Heart"	"No"	0.3
23	0.75090799031477	11	11	"Heart"	"No"	0.3
24	0.788838095238095	11	11	"Heart"	"No"	0.3
25	0.761078342407744	11	11	"Heart"	"No"	0.3
26	0.745189299123905	11	11	"Heart"	"No"	0.3
27	0.72532071339174	11	11	"Heart"	"No"	0.3
28	0.755592312539383	11	11	"Heart"	"No"	0.3
29	0.712967218137255	11	11	"Heart"	"No"	0.3
30	0.729127798507463	11	11	"Heart"	"No"	0.3
1	0.730048577376822	12	12	"Heart"	"No"	0.3
2	0.709016393442623	12	12	"Heart"	"No"	0.3
3	0.714346153846154	12	12	"Heart"	"No"	0.3
4	0.747654358353511	12	12	"Heart"	"No"	0.3
5	0.76950747094632	12	12	"Heart"	"No"	0.3
6	0.735385572139303	12	12	"Heart"	"No"	0.3
7	0.745291581574767	12	12	"Heart"	"No"	0.3
8	0.742578456318914	12	12	"Heart"	"No"	0.3
9	0.703955827849633	12	12	"Heart"	"No"	0.3
10	0.759195665445665	12	12	"Heart"	"No"	0.3
11	0.776842105263158	12	12	"Heart"	"No"	0.3
12	0.675518925518926	12	12	"Heart"	"No"	0.3
13	0.640074211502783	12	12	"Heart"	"No"	0.3
14	0.711618738404453	12	12	"Heart"	"No"	0.3
15	0.723880021589945	12	12	"Heart"	"No"	0.3
16	0.724715235838239	12	12	"Heart"	"No"	0.3
17	0.756370510396975	12	12	"Heart"	"No"	0.3
18	0.726308890431028	12	12	"Heart"	"No"	0.3
19	0.748554244737451	12	12	"Heart"	"No"	0.3
20	0.751436781609195	12	12	"Heart"	"No"	0.3
21	0.710763703080804	12	12	"Heart"	"No"	0.3
22	0.726388572296938	12	12	"Heart"	"No"	0.3
23	0.740190476190476	12	12	"Heart"	"No"	0.3
24	0.69116927592955	12	12	"Heart"	"No"	0.3
25	0.731525603207019	12	12	"Heart"	"No"	0.3
26	0.751095118898623	12	12	"Heart"	"No"	0.3
27	0.697124163116251	12	12	"Heart"	"No"	0.3
28	0.709482562115341	12	12	"Heart"	"No"	0.3
29	0.74990361631583	12	12	"Heart"	"No"	0.3
30	0.728575796957419	12	12	"Heart"	"No"	0.3
1	0.735278454047474	13	13	"Heart"	"No"	0.3
2	0.665645795523291	13	13	"Heart"	"No"	0.3
3	0.750833268738857	13	13	"Heart"	"No"	0.3
4	0.669792060491493	13	13	"Heart"	"No"	0.3
5	0.662946257931351	13	13	"Heart"	"No"	0.3
6	0.757923076923077	13	13	"Heart"	"No"	0.3
7	0.700326722893397	13	13	"Heart"	"No"	0.3
8	0.712530525030525	13	13	"Heart"	"No"	0.3
9	0.677076923076923	13	13	"Heart"	"No"	0.3
10	0.760168961201502	13	13	"Heart"	"No"	0.3
11	0.710037878787879	13	13	"Heart"	"No"	0.3
12	0.692462121212121	13	13	"Heart"	"No"	0.3
13	0.698299632352941	13	13	"Heart"	"No"	0.3
14	0.764244558258643	13	13	"Heart"	"No"	0.3
15	0.730018183255593	13	13	"Heart"	"No"	0.3
16	0.737823873565838	13	13	"Heart"	"No"	0.3
17	0.734820415879017	13	13	"Heart"	"No"	0.3
18	0.7395	13	13	"Heart"	"No"	0.3
19	0.662221706864564	13	13	"Heart"	"No"	0.3
20	0.679695200545909	13	13	"Heart"	"No"	0.3
21	0.717338217338217	13	13	"Heart"	"No"	0.3
22	0.714819047619048	13	13	"Heart"	"No"	0.3
23	0.737866666666667	13	13	"Heart"	"No"	0.3
24	0.748347390015956	13	13	"Heart"	"No"	0.3
25	0.741229084740535	13	13	"Heart"	"No"	0.3
26	0.803919294990724	13	13	"Heart"	"No"	0.3
27	0.689980158730159	13	13	"Heart"	"No"	0.3
28	0.713221390212541	12	13	"Heart"	"No"	0.3
29	0.697763480392157	13	13	"Heart"	"No"	0.3
30	0.741999072356215	13	13	"Heart"	"No"	0.3
1	0.704082414215686	14	14	"Heart"	"No"	0.3
2	0.645134164054736	14	14	"Heart"	"No"	0.3
3	0.674758015728978	14	14	"Heart"	"No"	0.3
4	0.695741915755676	14	14	"Heart"	"No"	0.3
5	0.599953491977366	14	14	"Heart"	"No"	0.3
6	0.687693259121831	14	14	"Heart"	"No"	0.3
7	0.740154379332073	14	14	"Heart"	"No"	0.3
8	0.711209577114428	14	14	"Heart"	"No"	0.3
9	0.712919776119403	14	14	"Heart"	"No"	0.3
10	0.730834819006279	14	14	"Heart"	"No"	0.3
11	0.708055555555556	14	14	"Heart"	"No"	0.3
12	0.750453995157385	14	14	"Heart"	"No"	0.3
13	0.690953248330297	14	14	"Heart"	"No"	0.3
14	0.710681818181818	14	14	"Heart"	"No"	0.3
15	0.716804898845051	14	14	"Heart"	"No"	0.3
16	0.756362035851472	14	14	"Heart"	"No"	0.3
17	0.736997501703384	14	14	"Heart"	"No"	0.3
18	0.655836709731672	14	14	"Heart"	"No"	0.3
19	0.668610074626866	14	14	"Heart"	"No"	0.3
20	0.656103014881641	14	14	"Heart"	"No"	0.3
21	0.774138062839232	14	14	"Heart"	"No"	0.3
22	0.736984939989297	14	14	"Heart"	"No"	0.3
23	0.732651654411765	14	14	"Heart"	"No"	0.3
24	0.63912380952381	14	14	"Heart"	"No"	0.3
25	0.718860372027313	14	14	"Heart"	"No"	0.3
26	0.678788800973828	14	14	"Heart"	"No"	0.3
27	0.665	14	14	"Heart"	"No"	0.3
28	0.720423076923077	14	14	"Heart"	"No"	0.3
29	0.718287967245432	14	14	"Heart"	"No"	0.3
30	0.754426129426129	14	14	"Heart"	"No"	0.3
1	0.805973534971645	15	15	"Heart"	"No"	0.3
2	0.735621521335807	14	15	"Heart"	"No"	0.3
3	0.713388480392157	15	15	"Heart"	"No"	0.3
4	0.74867182756527	15	15	"Heart"	"No"	0.3
5	0.791049312362282	15	15	"Heart"	"No"	0.3
6	0.719619047619048	15	15	"Heart"	"No"	0.3
7	0.697457107843137	15	15	"Heart"	"No"	0.3
8	0.747089460784314	15	15	"Heart"	"No"	0.3
9	0.776683977986203	15	15	"Heart"	"No"	0.3
10	0.788883735312307	15	15	"Heart"	"No"	0.3
11	0.699605343047966	15	15	"Heart"	"No"	0.3
12	0.746350502987671	15	15	"Heart"	"No"	0.3
13	0.685470872668662	15	15	"Heart"	"No"	0.3
14	0.703616828087167	15	15	"Heart"	"No"	0.3
15	0.776615384615385	13	15	"Heart"	"No"	0.3
16	0.688449379289074	15	15	"Heart"	"No"	0.3
17	0.656059218559219	15	15	"Heart"	"No"	0.3
18	0.718410455132589	15	15	"Heart"	"No"	0.3
19	0.695716676810712	15	15	"Heart"	"No"	0.3
20	0.718245614035088	15	15	"Heart"	"No"	0.3
21	0.717817164179104	15	15	"Heart"	"No"	0.3
22	0.75731327406732	15	15	"Heart"	"No"	0.3
23	0.747723132969035	15	15	"Heart"	"No"	0.3
24	0.846733287909759	15	15	"Heart"	"No"	0.3
25	0.66386815920398	15	15	"Heart"	"No"	0.3
26	0.71551656920078	15	15	"Heart"	"No"	0.3
27	0.748820754716981	14	15	"Heart"	"No"	0.3
28	0.724235774818402	15	15	"Heart"	"No"	0.3
29	0.801815257352941	15	15	"Heart"	"No"	0.3
30	0.780484068627451	15	15	"Heart"	"No"	0.3
1	0.745730994152047	15	16	"Heart"	"No"	0.3
2	0.713923076923077	16	16	"Heart"	"No"	0.3
3	0.744559860489802	16	16	"Heart"	"No"	0.3
4	0.720434217567464	16	16	"Heart"	"No"	0.3
5	0.757387366643641	16	16	"Heart"	"No"	0.3
6	0.737243157176435	16	16	"Heart"	"No"	0.3
7	0.761942857142857	15	16	"Heart"	"No"	0.3
8	0.712142144447003	16	16	"Heart"	"No"	0.3
9	0.710276741293532	15	16	"Heart"	"No"	0.3
10	0.791743970315399	16	16	"Heart"	"No"	0.3
11	0.774350649350649	15	16	"Heart"	"No"	0.3
12	0.78161138161899	16	16	"Heart"	"No"	0.3
13	0.721545649509804	14	16	"Heart"	"No"	0.3
14	0.703699439711413	16	16	"Heart"	"No"	0.3
15	0.698401559454191	16	16	"Heart"	"No"	0.3
16	0.728288124002735	14	16	"Heart"	"No"	0.3
17	0.798763736263736	15	16	"Heart"	"No"	0.3
18	0.73816029143898	13	16	"Heart"	"No"	0.3
19	0.718635531135531	16	16	"Heart"	"No"	0.3
20	0.769538461538462	16	16	"Heart"	"No"	0.3
21	0.708866837387964	16	16	"Heart"	"No"	0.3
22	0.734075448361163	16	16	"Heart"	"No"	0.3
23	0.73798167915815	15	16	"Heart"	"No"	0.3
24	0.754919838918015	16	16	"Heart"	"No"	0.3
25	0.661688112745098	16	16	"Heart"	"No"	0.3
26	0.738462140175219	16	16	"Heart"	"No"	0.3
27	0.672854534388314	16	16	"Heart"	"No"	0.3
28	0.723522727272727	16	16	"Heart"	"No"	0.3
29	0.802424242424242	15	16	"Heart"	"No"	0.3
30	0.734461966604824	16	16	"Heart"	"No"	0.3
1	0.701803104077906	17	17	"Heart"	"No"	0.3
2	0.761106004901961	17	17	"Heart"	"No"	0.3
3	0.728896984729866	17	17	"Heart"	"No"	0.3
4	0.70342481461662	17	17	"Heart"	"No"	0.3
5	0.717409620098039	17	17	"Heart"	"No"	0.3
6	0.661366402921485	14	17	"Heart"	"No"	0.3
7	0.672884336059934	16	17	"Heart"	"No"	0.3
8	0.750095939826541	17	17	"Heart"	"No"	0.3
9	0.738260869565217	17	17	"Heart"	"No"	0.3
10	0.737294583079732	17	17	"Heart"	"No"	0.3
11	0.72405303030303	17	17	"Heart"	"No"	0.3
12	0.72964850882532	16	17	"Heart"	"No"	0.3
13	0.771779513230723	17	17	"Heart"	"No"	0.3
14	0.721626243781095	17	17	"Heart"	"No"	0.3
15	0.697590456008163	17	17	"Heart"	"No"	0.3
16	0.747140993169084	17	17	"Heart"	"No"	0.3
17	0.732218523002421	17	17	"Heart"	"No"	0.3
18	0.70539843809235	17	17	"Heart"	"No"	0.3
19	0.73252442002442	17	17	"Heart"	"No"	0.3
20	0.698226435287822	15	17	"Heart"	"No"	0.3
21	0.78545495802133	17	17	"Heart"	"No"	0.3
22	0.740794278758369	17	17	"Heart"	"No"	0.3
23	0.697746521476104	17	17	"Heart"	"No"	0.3
24	0.673719021435971	17	17	"Heart"	"No"	0.3
25	0.66795352037306	13	17	"Heart"	"No"	0.3
26	0.72421833193181	16	17	"Heart"	"No"	0.3
27	0.717180952380952	15	17	"Heart"	"No"	0.3
28	0.757467830882353	17	17	"Heart"	"No"	0.3
29	0.711992779216702	17	17	"Heart"	"No"	0.3
30	0.673932822806884	16	17	"Heart"	"No"	0.3
1	0.668278455752552	17	18	"Heart"	"No"	0.3
2	0.709441959029903	18	18	"Heart"	"No"	0.3
3	0.769576923076923	18	18	"Heart"	"No"	0.3
4	0.659888387737941	18	18	"Heart"	"No"	0.3
5	0.698912051125989	16	18	"Heart"	"No"	0.3
6	0.778230769230769	16	18	"Heart"	"No"	0.3
7	0.709247345167041	18	18	"Heart"	"No"	0.3
8	0.61179584120983	17	18	"Heart"	"No"	0.3
9	0.734061930783242	18	18	"Heart"	"No"	0.3
10	0.736628787878788	17	18	"Heart"	"No"	0.3
11	0.709769895267946	16	18	"Heart"	"No"	0.3
12	0.77170613236187	14	18	"Heart"	"No"	0.3
13	0.725393311724247	15	18	"Heart"	"No"	0.3
14	0.719818312216113	15	18	"Heart"	"No"	0.3
15	0.721268315018315	18	18	"Heart"	"No"	0.3
16	0.707813451004261	16	18	"Heart"	"No"	0.3
17	0.735446063690338	17	18	"Heart"	"No"	0.3
18	0.720803890281894	18	18	"Heart"	"No"	0.3
19	0.716093002051516	16	18	"Heart"	"No"	0.3
20	0.741452991452991	17	18	"Heart"	"No"	0.3
21	0.7118252706488	16	18	"Heart"	"No"	0.3
22	0.72250484496124	16	18	"Heart"	"No"	0.3
23	0.682091026517742	18	18	"Heart"	"No"	0.3
24	0.72615182436611	17	18	"Heart"	"No"	0.3
25	0.729199788023317	18	18	"Heart"	"No"	0.3
26	0.687906123385062	16	18	"Heart"	"No"	0.3
27	0.775258673158856	16	18	"Heart"	"No"	0.3
28	0.704120710784314	17	18	"Heart"	"No"	0.3
29	0.700909514925373	18	18	"Heart"	"No"	0.3
30	0.708765062552767	17	18	"Heart"	"No"	0.3
1	0.737621832358675	15	19	"Heart"	"No"	0.3
2	0.735916293881265	18	19	"Heart"	"No"	0.3
3	0.752083333333333	19	19	"Heart"	"No"	0.3
4	0.710654235397243	15	19	"Heart"	"No"	0.3
5	0.718296482030241	17	19	"Heart"	"No"	0.3
6	0.734551520206232	16	19	"Heart"	"No"	0.3
7	0.728840738423029	19	19	"Heart"	"No"	0.3
8	0.649234693877551	19	19	"Heart"	"No"	0.3
9	0.790586011342155	19	19	"Heart"	"No"	0.3
10	0.751221001221001	19	19	"Heart"	"No"	0.3
11	0.704562651331719	14	19	"Heart"	"No"	0.3
12	0.709356725146199	19	19	"Heart"	"No"	0.3
13	0.7435477582846	17	19	"Heart"	"No"	0.3
14	0.731537624378109	16	19	"Heart"	"No"	0.3
15	0.778371212121212	19	19	"Heart"	"No"	0.3
16	0.705730769230769	16	19	"Heart"	"No"	0.3
17	0.736391854038913	18	19	"Heart"	"No"	0.3
18	0.732349360925137	14	19	"Heart"	"No"	0.3
19	0.725757693202077	18	19	"Heart"	"No"	0.3
20	0.709429824561403	18	19	"Heart"	"No"	0.3
21	0.635893929032748	19	19	"Heart"	"No"	0.3
22	0.747529448968298	19	19	"Heart"	"No"	0.3
23	0.728630043309779	16	19	"Heart"	"No"	0.3
24	0.738131466828971	18	19	"Heart"	"No"	0.3
25	0.692921582234559	19	19	"Heart"	"No"	0.3
26	0.70684443066429	18	19	"Heart"	"No"	0.3
27	0.693830746884795	17	19	"Heart"	"No"	0.3
28	0.762414613554379	19	19	"Heart"	"No"	0.3
29	0.755643166357452	19	19	"Heart"	"No"	0.3
30	0.775793650793651	19	19	"Heart"	"No"	0.3
1	0.709981740718198	17	20	"Heart"	"No"	0.3
2	0.719848484848485	20	20	"Heart"	"No"	0.3
3	0.793366765443355	18	20	"Heart"	"No"	0.3
4	0.67357634543179	16	20	"Heart"	"No"	0.3
5	0.739707331867465	19	20	"Heart"	"No"	0.3
6	0.73270955165692	20	20	"Heart"	"No"	0.3
7	0.720901028176752	19	20	"Heart"	"No"	0.3
8	0.686912315572204	16	20	"Heart"	"No"	0.3
9	0.711976320582878	16	20	"Heart"	"No"	0.3
10	0.78396515187191	17	20	"Heart"	"No"	0.3
11	0.733762254901961	20	20	"Heart"	"No"	0.3
12	0.717557251908397	18	20	"Heart"	"No"	0.3
13	0.717437614120511	17	20	"Heart"	"No"	0.3
14	0.718692022263451	19	20	"Heart"	"No"	0.3
15	0.704069283715301	17	20	"Heart"	"No"	0.3
16	0.712259017412935	16	20	"Heart"	"No"	0.3
17	0.741208576998051	16	20	"Heart"	"No"	0.3
18	0.722753491196114	18	20	"Heart"	"No"	0.3
19	0.843428571428571	17	20	"Heart"	"No"	0.3
20	0.717566606055815	16	20	"Heart"	"No"	0.3
21	0.724830939898184	18	20	"Heart"	"No"	0.3
22	0.71084570191713	17	20	"Heart"	"No"	0.3
23	0.654364448482096	17	20	"Heart"	"No"	0.3
24	0.664232748184019	18	20	"Heart"	"No"	0.3
25	0.729633084577114	14	20	"Heart"	"No"	0.3
26	0.731758034026465	18	20	"Heart"	"No"	0.3
27	0.796231708241717	17	20	"Heart"	"No"	0.3
28	0.729053236539625	20	20	"Heart"	"No"	0.3
29	0.747732733896597	20	20	"Heart"	"No"	0.3
30	0.764111682808717	17	20	"Heart"	"No"	0.3
1	0.704846153846154	21	21	"Heart"	"No"	0.3
2	0.732384615384615	16	21	"Heart"	"No"	0.3
3	0.773740613266583	21	21	"Heart"	"No"	0.3
4	0.773598484848485	16	21	"Heart"	"No"	0.3
5	0.680931281094527	16	21	"Heart"	"No"	0.3
6	0.741077596131706	15	21	"Heart"	"No"	0.3
7	0.757658270932607	21	21	"Heart"	"No"	0.3
8	0.71374016938899	18	21	"Heart"	"No"	0.3
9	0.751476990049751	19	21	"Heart"	"No"	0.3
10	0.744611414693382	16	21	"Heart"	"No"	0.3
11	0.751150793650794	18	21	"Heart"	"No"	0.3
12	0.714819902319902	19	21	"Heart"	"No"	0.3
13	0.690258017844225	16	21	"Heart"	"No"	0.3
14	0.740366416837005	21	21	"Heart"	"No"	0.3
15	0.724188449379289	19	21	"Heart"	"No"	0.3
16	0.703986429177269	17	21	"Heart"	"No"	0.3
17	0.657586809512955	17	21	"Heart"	"No"	0.3
18	0.727232537577365	17	21	"Heart"	"No"	0.3
19	0.74680166391963	15	21	"Heart"	"No"	0.3
20	0.728044337648244	16	21	"Heart"	"No"	0.3
21	0.660617059891107	17	21	"Heart"	"No"	0.3
22	0.750633202855169	15	21	"Heart"	"No"	0.3
23	0.777442795299938	14	21	"Heart"	"No"	0.3
24	0.722763237979306	18	21	"Heart"	"No"	0.3
25	0.794231205995912	19	21	"Heart"	"No"	0.3
26	0.790674603174603	16	21	"Heart"	"No"	0.3
27	0.761866605616606	16	21	"Heart"	"No"	0.3
28	0.719478633132024	19	21	"Heart"	"No"	0.3
29	0.742544126597687	18	21	"Heart"	"No"	0.3
30	0.691006132182603	17	21	"Heart"	"No"	0.3
1	0.789976495564486	18	22	"Heart"	"No"	0.3
2	0.769353369763206	16	22	"Heart"	"No"	0.3
3	0.749773002421308	16	22	"Heart"	"No"	0.3
4	0.732081778606965	19	22	"Heart"	"No"	0.3
5	0.739688109161793	19	22	"Heart"	"No"	0.3
6	0.708432077058329	17	22	"Heart"	"No"	0.3
7	0.692383329551471	17	22	"Heart"	"No"	0.3
8	0.769612332112332	18	22	"Heart"	"No"	0.3
9	0.662087912087912	15	22	"Heart"	"No"	0.3
10	0.731633667150829	17	22	"Heart"	"No"	0.3
11	0.737278379000691	17	22	"Heart"	"No"	0.3
12	0.70819385270846	18	22	"Heart"	"No"	0.3
13	0.766699522329214	17	22	"Heart"	"No"	0.3
14	0.735657142857143	15	22	"Heart"	"No"	0.3
15	0.731253317158238	18	22	"Heart"	"No"	0.3
16	0.722492096537898	15	22	"Heart"	"No"	0.3
17	0.781522077114428	20	22	"Heart"	"No"	0.3
18	0.660266666666667	18	22	"Heart"	"No"	0.3
19	0.719812925170068	21	22	"Heart"	"No"	0.3
20	0.735118372286514	16	22	"Heart"	"No"	0.3
21	0.760492979242979	19	22	"Heart"	"No"	0.3
22	0.704131462677312	20	22	"Heart"	"No"	0.3
23	0.736764591892101	18	22	"Heart"	"No"	0.3
24	0.731253938248267	13	22	"Heart"	"No"	0.3
25	0.681085732165207	18	22	"Heart"	"No"	0.3
26	0.721165550821668	17	22	"Heart"	"No"	0.3
27	0.697550989460914	19	22	"Heart"	"No"	0.3
28	0.719011436027324	21	22	"Heart"	"No"	0.3
29	0.729778703061146	18	22	"Heart"	"No"	0.3
30	0.763872898917799	15	22	"Heart"	"No"	0.3
1	0.756228571428571	17	23	"Heart"	"No"	0.3
2	0.740952380952381	18	23	"Heart"	"No"	0.3
3	0.712980658971027	17	23	"Heart"	"No"	0.3
4	0.735064338235294	15	23	"Heart"	"No"	0.3
5	0.804701765063907	19	23	"Heart"	"No"	0.3
6	0.700380952380952	15	23	"Heart"	"No"	0.3
7	0.689352692075015	19	23	"Heart"	"No"	0.3
8	0.738475651708585	20	23	"Heart"	"No"	0.3
9	0.705434446505875	16	23	"Heart"	"No"	0.3
10	0.723311298533546	16	23	"Heart"	"No"	0.3
11	0.756312840586384	17	23	"Heart"	"No"	0.3
12	0.732045454545455	15	23	"Heart"	"No"	0.3
13	0.704291044776119	17	23	"Heart"	"No"	0.3
14	0.747676433522369	17	23	"Heart"	"No"	0.3
