"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"SUBSAMPLED"	"propNA"
6	0.812857142857143	15	19	"Heart"	"No"	0
7	0.82452380952381	17	19	"Heart"	"No"	0
8	0.814285714285714	14	19	"Heart"	"No"	0
9	0.799837071113667	14	19	"Heart"	"No"	0
10	0.833142420771287	12	19	"Heart"	"No"	0
11	0.821523936677475	13	19	"Heart"	"No"	0
12	0.811034877072613	10	19	"Heart"	"No"	0
13	0.770857197403589	15	19	"Heart"	"No"	0
14	0.843171848178524	15	19	"Heart"	"No"	0
15	0.73738575780655	13	19	"Heart"	"No"	0
16	0.741336633663366	19	19	"Heart"	"No"	0
17	0.795952380952381	17	19	"Heart"	"No"	0
18	0.828235182008767	17	19	"Heart"	"No"	0
19	0.75933014354067	15	19	"Heart"	"No"	0
20	0.784781780064799	17	19	"Heart"	"No"	0
21	0.829192842185418	13	19	"Heart"	"No"	0
22	0.781166475754105	12	19	"Heart"	"No"	0
23	0.775946100917431	16	19	"Heart"	"No"	0
24	0.800599771515613	17	19	"Heart"	"No"	0
25	0.785448827901658	14	19	"Heart"	"No"	0
26	0.721935853379152	16	19	"Heart"	"No"	0
27	0.756484836925424	16	19	"Heart"	"No"	0
28	0.795069484104321	14	19	"Heart"	"No"	0
29	0.766688918558077	13	19	"Heart"	"No"	0
30	0.761190476190476	18	19	"Heart"	"No"	0
1	0.821928311290013	15	20	"Heart"	"No"	0
2	0.735507246376812	14	20	"Heart"	"No"	0
3	0.805364642993509	16	20	"Heart"	"No"	0
4	0.805555555555556	16	20	"Heart"	"No"	0
5	0.787605122324159	16	20	"Heart"	"No"	0
6	0.764761904761905	16	20	"Heart"	"No"	0
7	0.785508913168488	13	20	"Heart"	"No"	0
8	0.839622641509434	16	20	"Heart"	"No"	0
9	0.775366457262517	14	20	"Heart"	"No"	0
10	0.814451637471439	15	20	"Heart"	"No"	0
11	0.767631880733945	12	20	"Heart"	"No"	0
12	0.823809523809524	15	20	"Heart"	"No"	0
13	0.798634975181367	15	20	"Heart"	"No"	0
14	0.79982866933181	15	20	"Heart"	"No"	0
15	0.769566059666796	14	20	"Heart"	"No"	0
16	0.746097468113459	12	20	"Heart"	"No"	0
17	0.785	14	20	"Heart"	"No"	0
18	0.766657066052227	13	20	"Heart"	"No"	0
19	0.775133282559025	13	20	"Heart"	"No"	0
20	0.768357810413885	16	20	"Heart"	"No"	0
21	0.790425735013364	13	20	"Heart"	"No"	0
22	0.80578867060843	16	20	"Heart"	"No"	0
23	0.767254675149412	14	20	"Heart"	"No"	0
24	0.847619047619048	14	20	"Heart"	"No"	0
25	0.792431192660551	14	20	"Heart"	"No"	0
26	0.776014865637507	18	20	"Heart"	"No"	0
27	0.775238095238095	13	20	"Heart"	"No"	0
28	0.795078065498858	14	20	"Heart"	"No"	0
29	0.75632971635256	16	20	"Heart"	"No"	0
30	0.794498381877023	16	20	"Heart"	"No"	0
1	0.795549838002668	14	21	"Heart"	"No"	0
2	0.773684210526316	13	21	"Heart"	"No"	0
3	0.822811367537669	14	21	"Heart"	"No"	0
4	0.77959144711722	15	21	"Heart"	"No"	0
5	0.765643161565285	15	21	"Heart"	"No"	0
6	0.839786381842457	13	21	"Heart"	"No"	0
7	0.77322247706422	16	21	"Heart"	"No"	0
8	0.785271095838106	14	21	"Heart"	"No"	0
9	0.819253531882398	15	21	"Heart"	"No"	0
10	0.822380952380952	13	21	"Heart"	"No"	0
11	0.779064227177435	13	21	"Heart"	"No"	0
12	0.80952380952381	15	21	"Heart"	"No"	0
13	0.814582143537027	15	21	"Heart"	"No"	0
14	0.748759068346697	17	21	"Heart"	"No"	0
15	0.801600914808462	16	21	"Heart"	"No"	0
16	0.734900611620795	17	21	"Heart"	"No"	0
17	0.794974300399772	15	21	"Heart"	"No"	0
18	0.824338473253379	17	21	"Heart"	"No"	0
19	0.742832568807339	14	21	"Heart"	"No"	0
20	0.795506473724296	13	21	"Heart"	"No"	0
21	0.834717449408171	15	21	"Heart"	"No"	0
22	0.752988239830345	13	21	"Heart"	"No"	0
23	0.80978674790556	13	21	"Heart"	"No"	0
24	0.795117075956596	12	21	"Heart"	"No"	0
25	0.78306651419859	13	21	"Heart"	"No"	0
26	0.775252525252525	16	21	"Heart"	"No"	0
27	0.804983800266819	15	21	"Heart"	"No"	0
28	0.810714285714286	16	21	"Heart"	"No"	0
29	0.760853008377761	14	21	"Heart"	"No"	0
30	0.829902801600915	15	21	"Heart"	"No"	0
1	0.810215156130998	12	22	"Heart"	"No"	0
2	0.784951363723059	15	22	"Heart"	"No"	0
3	0.785455929944793	11	22	"Heart"	"No"	0
4	0.799933295216314	15	22	"Heart"	"No"	0
5	0.740236629472874	13	22	"Heart"	"No"	0
6	0.815563608621019	12	22	"Heart"	"No"	0
7	0.823095238095238	16	22	"Heart"	"No"	0
8	0.739712918660287	12	22	"Heart"	"No"	0
9	0.804501239748236	16	22	"Heart"	"No"	0
10	0.766428571428571	16	22	"Heart"	"No"	0
11	0.823988882499521	17	22	"Heart"	"No"	0
12	0.796158256880734	14	22	"Heart"	"No"	0
13	0.824480259393477	15	22	"Heart"	"No"	0
14	0.760580992689496	14	22	"Heart"	"No"	0
15	0.83495330665142	17	22	"Heart"	"No"	0
16	0.740622619954303	13	22	"Heart"	"No"	0
17	0.832296650717703	12	22	"Heart"	"No"	0
18	0.79452380952381	15	22	"Heart"	"No"	0
19	0.813417890520694	16	22	"Heart"	"No"	0
20	0.817661644096891	16	22	"Heart"	"No"	0
21	0.830238095238095	15	22	"Heart"	"No"	0
22	0.819259329779132	15	22	"Heart"	"No"	0
23	0.780940594059406	12	22	"Heart"	"No"	0
24	0.799285714285714	14	22	"Heart"	"No"	0
25	0.770340953118946	15	22	"Heart"	"No"	0
26	0.802355521647911	13	22	"Heart"	"No"	0
27	0.800266819134744	13	22	"Heart"	"No"	0
28	0.794792460015232	17	22	"Heart"	"No"	0
29	0.842074592074592	14	22	"Heart"	"No"	0
30	0.739248853211009	13	22	"Heart"	"No"	0
1	0.837772050400916	14	23	"Heart"	"No"	0
2	0.803434013081955	13	23	"Heart"	"No"	0
3	0.81441776253097	15	23	"Heart"	"No"	0
4	0.785380507343124	17	23	"Heart"	"No"	0
5	0.780731846769583	12	23	"Heart"	"No"	0
6	0.835	13	23	"Heart"	"No"	0
7	0.747139042532901	13	23	"Heart"	"No"	0
8	0.824209824828637	12	23	"Heart"	"No"	0
9	0.834192439862543	14	23	"Heart"	"No"	0
10	0.839047619047619	17	23	"Heart"	"No"	0
11	0.780064798932724	15	23	"Heart"	"No"	0
12	0.786747343565525	14	23	"Heart"	"No"	0
13	0.800161812297735	16	23	"Heart"	"No"	0
14	0.823333333333333	15	23	"Heart"	"No"	0
15	0.757480465027635	16	23	"Heart"	"No"	0
16	0.834332762231106	14	23	"Heart"	"No"	0
17	0.784099653712967	12	23	"Heart"	"No"	0
18	0.798207782250335	14	23	"Heart"	"No"	0
19	0.815165651180503	12	23	"Heart"	"No"	0
20	0.798881880733945	14	23	"Heart"	"No"	0
21	0.819626879878165	15	23	"Heart"	"No"	0
22	0.815548486601118	13	23	"Heart"	"No"	0
23	0.813594821020564	19	23	"Heart"	"No"	0
24	0.790215115172282	15	23	"Heart"	"No"	0
25	0.814594440213252	16	23	"Heart"	"No"	0
26	0.800314166031988	17	23	"Heart"	"No"	0
27	0.81335058462718	12	23	"Heart"	"No"	0
28	0.824352627570449	15	23	"Heart"	"No"	0
29	0.775556824671616	13	23	"Heart"	"No"	0
30	0.83461978273299	13	23	"Heart"	"No"	0
1	0.745704467353952	15	24	"Heart"	"No"	0
2	0.785408338092519	15	24	"Heart"	"No"	0
3	0.794506854531607	14	24	"Heart"	"No"	0
4	0.776536846124475	16	24	"Heart"	"No"	0
5	0.818874108347793	15	24	"Heart"	"No"	0
6	0.814308834729627	13	24	"Heart"	"No"	0
7	0.795074884792627	17	24	"Heart"	"No"	0
8	0.835417468257022	16	24	"Heart"	"No"	0
9	0.814705321380889	14	24	"Heart"	"No"	0
10	0.824576432514753	15	24	"Heart"	"No"	0
11	0.775571483920961	11	24	"Heart"	"No"	0
12	0.780189764232317	15	24	"Heart"	"No"	0
13	0.785177075399848	14	24	"Heart"	"No"	0
14	0.784262986390646	17	24	"Heart"	"No"	0
15	0.788889965129795	15	24	"Heart"	"No"	0
16	0.789707568807339	16	24	"Heart"	"No"	0
17	0.798260703363914	15	24	"Heart"	"No"	0
18	0.810461567804692	16	24	"Heart"	"No"	0
19	0.814623902252768	16	24	"Heart"	"No"	0
20	0.779290902140673	14	24	"Heart"	"No"	0
21	0.78531987814166	13	24	"Heart"	"No"	0
22	0.764287079510703	16	24	"Heart"	"No"	0
23	0.771904761904762	13	24	"Heart"	"No"	0
24	0.750528033794163	14	24	"Heart"	"No"	0
25	0.732292460015232	15	24	"Heart"	"No"	0
26	0.79988575780655	14	24	"Heart"	"No"	0
27	0.824154589371981	16	24	"Heart"	"No"	0
28	0.791626794258373	14	24	"Heart"	"No"	0
29	0.762184633027523	13	24	"Heart"	"No"	0
30	0.770753998476771	12	24	"Heart"	"No"	0
1	0.800451228878648	16	25	"Heart"	"No"	0
2	0.782633697527315	15	25	"Heart"	"No"	0
3	0.789165237278445	16	25	"Heart"	"No"	0
4	0.820802363255193	13	25	"Heart"	"No"	0
5	0.797129186602871	14	25	"Heart"	"No"	0
6	0.763027896164277	17	25	"Heart"	"No"	0
7	0.798599199542596	15	25	"Heart"	"No"	0
8	0.799028941355674	15	25	"Heart"	"No"	0
9	0.792580583635323	14	25	"Heart"	"No"	0
10	0.786706919685643	15	25	"Heart"	"No"	0
11	0.843561270212351	15	25	"Heart"	"No"	0
12	0.776014865637507	14	25	"Heart"	"No"	0
13	0.81047619047619	19	25	"Heart"	"No"	0
14	0.80952380952381	15	25	"Heart"	"No"	0
15	0.811748998664886	18	25	"Heart"	"No"	0
16	0.780064798932724	14	25	"Heart"	"No"	0
17	0.794792460015232	15	25	"Heart"	"No"	0
18	0.794915902140673	11	25	"Heart"	"No"	0
19	0.82547619047619	16	25	"Heart"	"No"	0
20	0.795363670982483	12	25	"Heart"	"No"	0
21	0.789582135326816	13	25	"Heart"	"No"	0
22	0.82451877263198	16	25	"Heart"	"No"	0
23	0.782535885167464	12	25	"Heart"	"No"	0
24	0.773843654434251	16	25	"Heart"	"No"	0
25	0.781565897386992	13	25	"Heart"	"No"	0
26	0.83495330665142	14	25	"Heart"	"No"	0
27	0.786983944954128	16	25	"Heart"	"No"	0
28	0.799266247379455	12	25	"Heart"	"No"	0
29	0.811701924909472	16	25	"Heart"	"No"	0
30	0.799047619047619	16	25	"Heart"	"No"	0
1	0.802226681957186	16	26	"Heart"	"No"	0
2	0.770952380952381	16	26	"Heart"	"No"	0
3	0.738245412844037	12	26	"Heart"	"No"	0
4	0.827129186602871	17	26	"Heart"	"No"	0
5	0.760567402894136	14	26	"Heart"	"No"	0
6	0.801849722062488	12	26	"Heart"	"No"	0
7	0.768327605956472	16	26	"Heart"	"No"	0
8	0.796216885839527	15	26	"Heart"	"No"	0
9	0.812094310805651	14	26	"Heart"	"No"	0
10	0.790714285714286	14	26	"Heart"	"No"	0
11	0.800600343053173	18	26	"Heart"	"No"	0
12	0.799761904761905	16	26	"Heart"	"No"	0
13	0.819436512469065	15	26	"Heart"	"No"	0
14	0.789739196649534	14	26	"Heart"	"No"	0
15	0.797811059907834	14	26	"Heart"	"No"	0
16	0.806698564593301	15	26	"Heart"	"No"	0
17	0.788164251207729	14	26	"Heart"	"No"	0
18	0.801115773412169	12	26	"Heart"	"No"	0
19	0.824624024367028	14	26	"Heart"	"No"	0
20	0.754066985645933	13	26	"Heart"	"No"	0
21	0.785238095238095	13	26	"Heart"	"No"	0
22	0.777015437392796	14	26	"Heart"	"No"	0
23	0.786782923575376	14	26	"Heart"	"No"	0
24	0.824338473253379	14	26	"Heart"	"No"	0
25	0.814354066985646	12	26	"Heart"	"No"	0
26	0.824933180603284	12	26	"Heart"	"No"	0
27	0.841447117220313	13	26	"Heart"	"No"	0
28	0.805	14	26	"Heart"	"No"	0
29	0.838063837920489	16	26	"Heart"	"No"	0
30	0.810044086639831	14	26	"Heart"	"No"	0
1	0.73622311827957	14	27	"Heart"	"No"	0
2	0.766038454216638	13	27	"Heart"	"No"	0
3	0.814582143537027	13	27	"Heart"	"No"	0
4	0.800745412844037	16	27	"Heart"	"No"	0
5	0.774318138470341	14	27	"Heart"	"No"	0
6	0.766228821625738	14	27	"Heart"	"No"	0
7	0.777809633027523	17	27	"Heart"	"No"	0
8	0.800266819134744	16	27	"Heart"	"No"	0
9	0.829510703363914	18	27	"Heart"	"No"	0
10	0.735990338164251	16	27	"Heart"	"No"	0
11	0.78047619047619	15	27	"Heart"	"No"	0
12	0.796190476190476	14	27	"Heart"	"No"	0
13	0.78637147786084	13	27	"Heart"	"No"	0
14	0.763732595842075	15	27	"Heart"	"No"	0
15	0.779840091376356	13	27	"Heart"	"No"	0
16	0.80978674790556	14	27	"Heart"	"No"	0
17	0.770074384894145	14	27	"Heart"	"No"	0
18	0.768137254901961	13	27	"Heart"	"No"	0
19	0.839927370030581	15	27	"Heart"	"No"	0
20	0.819531696173615	14	27	"Heart"	"No"	0
21	0.830971659919028	13	27	"Heart"	"No"	0
22	0.790310298876832	14	27	"Heart"	"No"	0
23	0.750096190842632	12	27	"Heart"	"No"	0
24	0.807464681176021	15	27	"Heart"	"No"	0
25	0.785120412844037	14	27	"Heart"	"No"	0
26	0.789195117299256	14	27	"Heart"	"No"	0
27	0.790950744558992	12	27	"Heart"	"No"	0
28	0.780952380952381	16	27	"Heart"	"No"	0
29	0.829160319878142	13	27	"Heart"	"No"	0
30	0.820957568807339	13	27	"Heart"	"No"	0
1	0.81421568627451	14	28	"Heart"	"No"	0
2	0.806574923547401	14	28	"Heart"	"No"	0
3	0.791190476190476	11	28	"Heart"	"No"	0
4	0.76730287256603	15	28	"Heart"	"No"	0
5	0.79982866933181	13	28	"Heart"	"No"	0
6	0.771358944954128	15	28	"Heart"	"No"	0
7	0.82200956937799	16	28	"Heart"	"No"	0
8	0.796428571428571	14	28	"Heart"	"No"	0
9	0.799009234320893	13	28	"Heart"	"No"	0
10	0.791881074899943	14	28	"Heart"	"No"	0
11	0.79939399769142	16	28	"Heart"	"No"	0
12	0.80664695784856	14	28	"Heart"	"No"	0
13	0.839285714285714	16	28	"Heart"	"No"	0
14	0.809870550161812	17	28	"Heart"	"No"	0
15	0.820468839336764	15	28	"Heart"	"No"	0
16	0.803649704593101	17	28	"Heart"	"No"	0
17	0.794736842105263	15	28	"Heart"	"No"	0
18	0.790357890729107	16	28	"Heart"	"No"	0
19	0.769934828445467	14	28	"Heart"	"No"	0
20	0.798564593301435	15	28	"Heart"	"No"	0
21	0.796077684691546	19	28	"Heart"	"No"	0
22	0.785217970683419	15	28	"Heart"	"No"	0
23	0.759699923547401	13	28	"Heart"	"No"	0
24	0.799266247379455	14	28	"Heart"	"No"	0
25	0.808677370030581	14	28	"Heart"	"No"	0
26	0.78452380952381	18	28	"Heart"	"No"	0
27	0.788978494623656	15	28	"Heart"	"No"	0
28	0.829145250333143	16	28	"Heart"	"No"	0
29	0.80011422044546	16	28	"Heart"	"No"	0
30	0.805889652539137	14	28	"Heart"	"No"	0
1	0.780294342507645	14	29	"Heart"	"No"	0
2	0.824243289548829	14	29	"Heart"	"No"	0
3	0.76494668697639	16	29	"Heart"	"No"	0
4	0.849437773966076	16	29	"Heart"	"No"	0
5	0.758717551336691	15	29	"Heart"	"No"	0
6	0.810701353154183	14	29	"Heart"	"No"	0
7	0.819116527037319	15	29	"Heart"	"No"	0
8	0.835767468499427	16	29	"Heart"	"No"	0
9	0.795883361921098	16	29	"Heart"	"No"	0
10	0.799266247379455	15	29	"Heart"	"No"	0
11	0.824933180603284	15	29	"Heart"	"No"	0
12	0.775180206506916	17	29	"Heart"	"No"	0
13	0.798325358851675	14	29	"Heart"	"No"	0
14	0.786983944954128	14	29	"Heart"	"No"	0
15	0.779285714285714	12	29	"Heart"	"No"	0
16	0.801267390890032	15	29	"Heart"	"No"	0
17	0.792995169082126	15	29	"Heart"	"No"	0
18	0.776709401709402	16	29	"Heart"	"No"	0
19	0.753388697976327	14	29	"Heart"	"No"	0
20	0.861587573851725	13	29	"Heart"	"No"	0
21	0.803049249711427	16	29	"Heart"	"No"	0
22	0.809489815343613	15	29	"Heart"	"No"	0
23	0.757480465027635	16	29	"Heart"	"No"	0
24	0.79147575410462	17	29	"Heart"	"No"	0
25	0.778669724770642	13	29	"Heart"	"No"	0
26	0.774990479817212	12	29	"Heart"	"No"	0
27	0.777586865215731	15	29	"Heart"	"No"	0
28	0.739509822620637	15	29	"Heart"	"No"	0
29	0.791571100917431	16	29	"Heart"	"No"	0
30	0.818801219744616	15	29	"Heart"	"No"	0
1	0.804693450114242	13	30	"Heart"	"No"	0
2	0.807655502392345	16	30	"Heart"	"No"	0
3	0.824923547400612	14	30	"Heart"	"No"	0
4	0.740861869949981	13	30	"Heart"	"No"	0
5	0.783253588516746	14	30	"Heart"	"No"	0
6	0.815	15	30	"Heart"	"No"	0
7	0.800161812297735	17	30	"Heart"	"No"	0
8	0.830861244019139	18	30	"Heart"	"No"	0
9	0.795792079207921	16	30	"Heart"	"No"	0
10	0.772849462365591	15	30	"Heart"	"No"	0
11	0.798004626951995	14	30	"Heart"	"No"	0
12	0.814303578299346	14	30	"Heart"	"No"	0
13	0.827779949188978	13	30	"Heart"	"No"	0
14	0.786667938203319	15	30	"Heart"	"No"	0
15	0.830937320299022	13	30	"Heart"	"No"	0
16	0.833667430316915	14	30	"Heart"	"No"	0
17	0.82432041642568	13	30	"Heart"	"No"	0
18	0.797155402825506	17	30	"Heart"	"No"	0
19	0.785238095238095	16	30	"Heart"	"No"	0
20	0.785122786978869	14	30	"Heart"	"No"	0
21	0.809501142421934	13	30	"Heart"	"No"	0
22	0.847844745374785	16	30	"Heart"	"No"	0
23	0.776076555023923	15	30	"Heart"	"No"	0
24	0.810890711424757	13	30	"Heart"	"No"	0
25	0.815698345517507	15	30	"Heart"	"No"	0
26	0.810367829235754	14	30	"Heart"	"No"	0
27	0.81035795887281	12	30	"Heart"	"No"	0
28	0.794434898816342	15	30	"Heart"	"No"	0
29	0.786983944954128	13	30	"Heart"	"No"	0
30	0.746659030164185	13	30	"Heart"	"No"	0
1	0.630542813455658	1	1	"Heart"	"No"	0.7
2	0.590774942878903	1	1	"Heart"	"No"	0.7
3	0.59226873088685	1	1	"Heart"	"No"	0.7
4	0.582191128878736	1	1	"Heart"	"No"	0.7
5	0.575257044935263	1	1	"Heart"	"No"	0.7
6	0.589442535318824	1	1	"Heart"	"No"	0.7
7	0.582238720731011	1	1	"Heart"	"No"	0.7
8	0.620279854322408	1	1	"Heart"	"No"	0.7
9	0.582142176481799	1	1	"Heart"	"No"	0.7
10	0.586954450161997	1	1	"Heart"	"No"	0.7
11	0.617495711835334	1	1	"Heart"	"No"	0.7
12	0.563703986267404	1	1	"Heart"	"No"	0.7
13	0.56952380952381	1	1	"Heart"	"No"	0.7
14	0.630476190476191	1	1	"Heart"	"No"	0.7
15	0.587283457072149	1	1	"Heart"	"No"	0.7
16	0.62065673921344	1	1	"Heart"	"No"	0.7
17	0.609482102056359	1	1	"Heart"	"No"	0.7
18	0.589179605137052	1	1	"Heart"	"No"	0.7
19	0.576851670900918	1	1	"Heart"	"No"	0.7
20	0.588038277511962	1	1	"Heart"	"No"	0.7
21	0.60490177379363	1	1	"Heart"	"No"	0.7
22	0.614384996191927	1	1	"Heart"	"No"	0.7
23	0.578425767105012	1	1	"Heart"	"No"	0.7
24	0.572529982866933	1	1	"Heart"	"No"	0.7
25	0.620279854322408	1	1	"Heart"	"No"	0.7
26	0.570160366552119	1	1	"Heart"	"No"	0.7
27	0.578854583571565	1	1	"Heart"	"No"	0.7
28	0.588809523809524	1	1	"Heart"	"No"	0.7
29	0.601937536148062	1	1	"Heart"	"No"	0.7
30	0.609482102056359	1	1	"Heart"	"No"	0.7
1	0.568281727828746	2	2	"Heart"	"No"	0.7
2	0.634113839710642	2	2	"Heart"	"No"	0.7
3	0.624108347792558	2	2	"Heart"	"No"	0.7
4	0.5688995215311	2	2	"Heart"	"No"	0.7
5	0.597508591065292	2	2	"Heart"	"No"	0.7
6	0.626714285714286	2	2	"Heart"	"No"	0.7
7	0.546883933676387	2	2	"Heart"	"No"	0.7
8	0.620049504950495	2	2	"Heart"	"No"	0.7
9	0.63224846390169	2	2	"Heart"	"No"	0.7
10	0.571714285714286	2	2	"Heart"	"No"	0.7
11	0.585824447829398	2	2	"Heart"	"No"	0.7
12	0.66719017704169	2	2	"Heart"	"No"	0.7
13	0.665042048929664	2	2	"Heart"	"No"	0.7
14	0.657053112507139	2	2	"Heart"	"No"	0.7
15	0.692681532304174	2	2	"Heart"	"No"	0.7
16	0.621399769585253	2	2	"Heart"	"No"	0.7
17	0.637445269369884	2	2	"Heart"	"No"	0.7
18	0.698333333333333	2	2	"Heart"	"No"	0.7
19	0.576637471439452	2	2	"Heart"	"No"	0.7
20	0.62831394239939	2	2	"Heart"	"No"	0.7
21	0.644399847094801	2	2	"Heart"	"No"	0.7
22	0.630163715971826	2	2	"Heart"	"No"	0.7
23	0.628402817437655	2	2	"Heart"	"No"	0.7
24	0.651515151515151	2	2	"Heart"	"No"	0.7
25	0.592814941871546	2	2	"Heart"	"No"	0.7
26	0.63661123853211	2	2	"Heart"	"No"	0.7
27	0.709411539198773	2	2	"Heart"	"No"	0.7
28	0.68056354226567	2	2	"Heart"	"No"	0.7
29	0.559633027522936	2	2	"Heart"	"No"	0.7
30	0.666221628838451	2	2	"Heart"	"No"	0.7
1	0.627980164028228	3	3	"Heart"	"No"	0.7
2	0.63264722698685	3	3	"Heart"	"No"	0.7
3	0.65520694259012	3	3	"Heart"	"No"	0.7
4	0.663283955367449	3	3	"Heart"	"No"	0.7
5	0.661587119033928	3	3	"Heart"	"No"	0.7
6	0.644320564131885	3	3	"Heart"	"No"	0.7
7	0.680309734513274	3	3	"Heart"	"No"	0.7
8	0.647703449590242	3	3	"Heart"	"No"	0.7
9	0.683755760368664	3	3	"Heart"	"No"	0.7
10	0.636458928911759	3	3	"Heart"	"No"	0.7
11	0.658925840978593	3	3	"Heart"	"No"	0.7
12	0.637364208118925	3	3	"Heart"	"No"	0.7
13	0.66040434865535	3	3	"Heart"	"No"	0.7
14	0.635135135135135	3	3	"Heart"	"No"	0.7
15	0.677837014470678	3	3	"Heart"	"No"	0.7
16	0.709197388632873	3	3	"Heart"	"No"	0.7
17	0.687404798172125	3	3	"Heart"	"No"	0.7
18	0.619349609002479	3	3	"Heart"	"No"	0.7
19	0.616812642802742	3	3	"Heart"	"No"	0.7
20	0.650279545016387	3	3	"Heart"	"No"	0.7
21	0.648054548922373	3	3	"Heart"	"No"	0.7
22	0.711908426317815	3	3	"Heart"	"No"	0.7
23	0.603627189642041	3	3	"Heart"	"No"	0.7
24	0.623545679954225	3	3	"Heart"	"No"	0.7
25	0.659432705120883	3	3	"Heart"	"No"	0.7
26	0.632891474346748	3	3	"Heart"	"No"	0.7
27	0.636216113020237	3	3	"Heart"	"No"	0.7
28	0.665681906237892	3	3	"Heart"	"No"	0.7
29	0.65000953652489	3	3	"Heart"	"No"	0.7
30	0.619195198740653	3	3	"Heart"	"No"	0.7
1	0.721744940817106	4	4	"Heart"	"No"	0.7
2	0.702931658100133	4	4	"Heart"	"No"	0.7
3	0.673210390640492	4	4	"Heart"	"No"	0.7
4	0.696643143238604	4	4	"Heart"	"No"	0.7
5	0.71046578493387	4	4	"Heart"	"No"	0.7
6	0.706302361005331	4	4	"Heart"	"No"	0.7
7	0.641795311606632	4	4	"Heart"	"No"	0.7
8	0.662371134020619	4	4	"Heart"	"No"	0.7
9	0.738421052631579	4	4	"Heart"	"No"	0.7
10	0.632123117972175	4	4	"Heart"	"No"	0.7
11	0.677190476190476	4	4	"Heart"	"No"	0.7
12	0.6750761614623	4	4	"Heart"	"No"	0.7
13	0.697247706422018	4	4	"Heart"	"No"	0.7
14	0.723634113839711	4	4	"Heart"	"No"	0.7
15	0.739856459330144	4	4	"Heart"	"No"	0.7
16	0.660384542166381	4	4	"Heart"	"No"	0.7
17	0.665332570992948	4	4	"Heart"	"No"	0.7
18	0.724819116527037	4	4	"Heart"	"No"	0.7
19	0.652579478393299	4	4	"Heart"	"No"	0.7
20	0.719614055299539	4	4	"Heart"	"No"	0.7
21	0.739004188880427	4	4	"Heart"	"No"	0.7
22	0.772753236862148	4	4	"Heart"	"No"	0.7
23	0.683285714285714	4	4	"Heart"	"No"	0.7
24	0.724761904761905	4	4	"Heart"	"No"	0.7
25	0.638857033639144	4	4	"Heart"	"No"	0.7
26	0.701508209240168	4	4	"Heart"	"No"	0.7
27	0.677131116207951	4	4	"Heart"	"No"	0.7
28	0.713095238095238	4	4	"Heart"	"No"	0.7
29	0.67514770344959	4	4	"Heart"	"No"	0.7
30	0.633028397179341	4	4	"Heart"	"No"	0.7
1	0.632605378600038	5	5	"Heart"	"No"	0.7
2	0.611174566914144	5	5	"Heart"	"No"	0.7
3	0.70522744648318	5	5	"Heart"	"No"	0.7
4	0.755188499619193	5	5	"Heart"	"No"	0.7
5	0.75033352391843	5	5	"Heart"	"No"	0.7
6	0.62368872782758	5	5	"Heart"	"No"	0.7
7	0.735944349151896	5	5	"Heart"	"No"	0.7
8	0.668316831683168	5	5	"Heart"	"No"	0.7
9	0.700410070570284	5	5	"Heart"	"No"	0.7
10	0.656232132647227	5	5	"Heart"	"No"	0.7
11	0.708476517754868	5	5	"Heart"	"No"	0.7
12	0.701686678101772	5	5	"Heart"	"No"	0.7
13	0.737483342851704	5	5	"Heart"	"No"	0.7
14	0.658480868075386	5	5	"Heart"	"No"	0.7
15	0.613197629969419	5	5	"Heart"	"No"	0.7
16	0.769380952380952	5	5	"Heart"	"No"	0.7
17	0.709946595460614	5	5	"Heart"	"No"	0.7
18	0.717793490895002	5	5	"Heart"	"No"	0.7
19	0.676481799123309	5	5	"Heart"	"No"	0.7
20	0.699300364193981	5	5	"Heart"	"No"	0.7
21	0.705073291452503	5	5	"Heart"	"No"	0.7
22	0.774699599465955	5	5	"Heart"	"No"	0.7
23	0.657779051987768	5	5	"Heart"	"No"	0.7
24	0.66280193236715	5	5	"Heart"	"No"	0.7
25	0.692735288479969	5	5	"Heart"	"No"	0.7
26	0.723253379021512	5	5	"Heart"	"No"	0.7
27	0.702922696115765	5	5	"Heart"	"No"	0.7
28	0.678469036697248	5	5	"Heart"	"No"	0.7
29	0.777266628330458	5	5	"Heart"	"No"	0.7
30	0.711215932914046	5	5	"Heart"	"No"	0.7
1	0.68947619047619	6	6	"Heart"	"No"	0.7
2	0.651918671248568	6	6	"Heart"	"No"	0.7
3	0.678884234577304	6	6	"Heart"	"No"	0.7
4	0.663128332063976	6	6	"Heart"	"No"	0.7
5	0.752904761904762	6	6	"Heart"	"No"	0.7
6	0.604424947549113	6	6	"Heart"	"No"	0.7
7	0.727904761904762	6	6	"Heart"	"No"	0.7
8	0.770230388423458	6	6	"Heart"	"No"	0.7
9	0.725071770334928	6	6	"Heart"	"No"	0.7
10	0.74493501529052	6	6	"Heart"	"No"	0.7
11	0.677107614607615	6	6	"Heart"	"No"	0.7
12	0.663465214067278	6	6	"Heart"	"No"	0.7
13	0.753335239184296	6	6	"Heart"	"No"	0.7
14	0.706165427863541	6	6	"Heart"	"No"	0.7
15	0.68644877675841	6	6	"Heart"	"No"	0.7
16	0.7200977573318	6	6	"Heart"	"No"	0.7
17	0.691395082904517	6	6	"Heart"	"No"	0.7
18	0.777846889952153	6	6	"Heart"	"No"	0.7
19	0.65196639938908	6	6	"Heart"	"No"	0.7
